Branch Customer Nbr,Cust_Name,Vendor Nbr,Vendor Name,Sku,Invoice Number,Product Description 1,Product Description 2,Date,Sales Associate Name,Sales Manager Code,Ossalesman,Ordered Quantity,Net Sales,Fiscal Quarter,Quarter Week,Fiscal Year,State Code,Fiscal Month Name,Region,New Region,Named Owner,Training CAS,Pro CAS,CAE,Category,Top SE,TEP,BU
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG251,703500911,IGM-IPT-EKTSCSS-000004,SMALL EKTS 0-8 STATIONS,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,360,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG251,703511511,IGM-IPT-EKTSCSS-000004,SMALL EKTS 0-8 STATIONS,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,360,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG251,703511811,IGM-IPT-EKTSCSS-000004,SMALL EKTS 0-8 STATIONS,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,360,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG251,703515511,IGM-IPT-EKTSCSS-000004,SMALL EKTS 0-8 STATIONS,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,360,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG251,703517211,IGM-IPT-EKTSCSS-000004,SMALL EKTS 0-8 STATIONS,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,360,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG251,703535911,IGM-IPT-EKTSCSS-000004,SMALL EKTS 0-8 STATIONS,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,360,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG251,703581011,IGM-IPT-EKTSCSS-000004,SMALL EKTS 0-8 STATIONS,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,360,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG252,703401011,IGM-IPT-EKTSCSS-000002,LARGE EKTS 9-32 STATIONS,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,648,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG252,703403311,IGM-IPT-EKTSCSS-000002,LARGE EKTS 9-32 STATIONS,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,648,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG252,703408111,IGM-IPT-EKTSCSS-000002,LARGE EKTS 9-32 STATIONS,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,648,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG252,703516711,IGM-IPT-EKTSCSS-000002,LARGE EKTS 9-32 STATIONS,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,648,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703387111,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,7,735,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703405811,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,5,525,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703411511,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,4,420,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703413411,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,7,735,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703415711,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,4,420,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703497811,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,7,735,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703498711,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,7,735,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703499311,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,14,1470,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703520811,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,6,630,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703573911,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,7,735,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703575511,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,7,735,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703576111,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,8,840,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703578411,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,8,840,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703580611,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,9,945,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703581911,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,13,1365,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703582511,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,105,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",2MG254,703583111,IGM-IPT-INST-000002,PER END POINT INSTALL XCONNECT TEST,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,7,735,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703413411,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703497811,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703498711,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703499311,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703520811,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703573911,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703575511,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703576111,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703578411,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703580611,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703581911,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703582511,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU874,703583111,IGM-IPT-PGDCOM-00001,PAGING DISCONNECT/RECONNECT        ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,75,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703387111,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,6,114,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703405811,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,4,76,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703411511,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,3,57,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703413411,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,5,95,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703415711,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,3,57,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703418011,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,5,95,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703427011,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,3,57,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703429211,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,3,57,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703453911,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,2,38,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703497811,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,5,95,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703498711,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,5,95,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703499311,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,12,228,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703510911,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,5,95,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703511111,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,12,228,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703516911,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,6,114,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703518011,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,9,171,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703518711,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,6,114,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703519311,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,12,228,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703520811,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,4,76,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703525311,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,9,171,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703530111,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,19,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703531111,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,19,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703532411,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,5,95,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
70405032,VERIZON BUSINESS PURCHASING LLC    ,189Y,"INGRAM MICRO SERVICES, LLC         ",3AU875,703533611,IGM-IPT-DCOM-000001,DECOMMISSION S L VL LOCATIONS      ,9/28/2020,KAREN KOWALCZYK                    ,J8,3398,1,19,3,13,2020,OK,September,Southeast,South Central,#N/A,Lipovsky,Bugenhagen,Gould,IMDS,#N/A,#N/A,Global Accounts
